1000000
# Edges (u,v,w)
1 2 3
1060 2121 8
1061 2122 8
1061 2123 4
1062 2124 3
1062 2125 8
1063 2126 5
1063 2127 1
1064 2128 3
1064 2129 1
1065 2130 7
1065 2131 8
1066 2132 6
1066 2133 7
1067 2134 10
1067 2135 9
1068 2136 1
1068 2137 6
1069 2138 1
1069 2139 2
1070 2140 8
1070 2141 8
1071 2142 9
1071 2143 9
1072 2144 10
1072 2145 8
1073 2146 4
1073 2147 5
1074 2148 1
1074 2149 1
1075 2150 6
1075 2151 2
1076 2152 5
1076 2153 2
1077 2154 4
1077 2155 4
1078 2156 2
1078 2157 3
1079 2158 1
1079 2159 9
1080 2160 7
1080 2161 10
1081 2162 6
1081 2163 9
1082 2164 2
1082 2165 4
1083 2166 9
1083 2167 4
1084 2168 3
1084 2169 6
1085 2170 3
1085 2171 7
1086 2172 5
1086 2173 6
1087 2174 1
1087 2175 9
1088 2176 1
1088 2177 4
1089 2178 4
1089 2179 7
1090 2180 4
1090 2181 6
1091 2182 7
1091 2183 6
1092 2184 5
1092 2185 4
1093 2186 9
1093 2187 6
1094 2188 10
1094 2189 5
1095 2190 9
1095 2191 1
1096 2192 4
1096 2193 6
1097 2194 9
1097 2195 10
1098 2196 8
1098 2197 3
1099 2198 5
1099 2199 9
1100 2200 6
1100 2201 4
1101 2202 5
1101 2203 4
1102 2204 9
1102 2205 6
1103 2206 10
1103 2207 4
1104 2208 9
1104 2209 7
1105 2210 8
1105 2211 4
1106 2212 9
1106 2213 4
1107 2214 9
1107 2215 7
1108 2216 6
1108 2217 10
1109 2218 10
1109 2219 8
1110 2220 3
1110 2221 8
1111 2222 1
1111 2223 9
1112 2224 2
1112 2225 4
1113 2226 8
1113 2227 7
1114 2228 3
1114 2229 2
1115 2230 5
1115 2231 2
1116 2232 2
1116 2233 3
1117 2234 9
1117 2235 1
1118 2236 4
1118 2237 2
1119 2238 10
1119 2239 8
1120 2240 5
1120 2241 3
1121 2242 5
1121 2243 7
1122 2244 2
1122 2245 9
1123 2246 9
1123 2247 3
1124 2248 3
1124 2249 1
1125 2250 1
1125 2251 6
1126 2252 4
1126 2253 3
1127 2254 10
1127 2255 4
1128 2256 4
1128 2257 9
1129 2258 7
1129 2259 2
1130 2260 1
1130 2261 2
1131 2262 2
1131 2263 1
1132 2264 5
1132 2265 10
1133 2266 7
1133 2267 10
1134 2268 6
1134 2269 4
1135 2270 7
1135 2271 5
1136 2272 4
1136 2273 5
1137 2274 5
1137 2275 2
1138 2276 5
1138 2277 7
1139 2278 1
1139 2279 8
1140 2280 6
1140 2281 2
1141 2282 8
1141 2283 6
1142 2284 2
1142 2285 1
1143 2286 6
1143 2287 6
1144 2288 4
1144 2289 2
1145 2290 10
1145 2291 7
1146 2292 10
1146 2293 10
1147 2294 1
1147 2295 4
1148 2296 6
1148 2297 3
1149 2298 3
1149 2299 9
1150 2300 6
1150 2301 3
1151 2302 3
1151 2303 6
1152 2304 7
1152 2305 8
1153 2306 6
1153 2307 10
1154 2308 1
1154 2309 3
1155 2310 1
1155 2311 4
1156 2312 3
1156 2313 8
1157 2314 5
1157 2315 6
1158 2316 2
1158 2317 6
1159 2318 9
1159 2319 10
1160 2320 3
1160 2321 2
1161 2322 8
1161 2323 3
1162 2324 6
1162 2325 1
1163 2326 5
1163 2327 2
1164 2328 7
1164 2329 5
1165 2330 8
1165 2331 9
1166 2332 3
1166 2333 1
1167 2334 5
1167 2335 10
1168 2336 5
1168 2337 3
1169 2338 7
1169 2339 6
1170 2340 2
1170 2341 2
1171 2342 6
1171 2343 3
1172 2344 9
1172 2345 9
1173 2346 6
1173 2347 10
1174 2348 1
1174 2349 8
1175 2350 5
1175 2351 10
1176 2352 5
1176 2353 3
1177 2354 6
1177 2355 7
1178 2356 6
1178 2357 10
1179 2358 2
1179 2359 9
1180 2360 5
1180 2361 2
1181 2362 4
1181 2363 9
1182 2364 1
1182 2365 5
1183 2366 8
1183 2367 3
1184 2368 2
1184 2369 4
1185 2370 10
1185 2371 3
1186 2372 10
1186 2373 1
1187 2374 3
1187 2375 6
1188 2376 8
1188 2377 5
1189 2378 5
1189 2379 1
1190 2380 2
1190 2381 3
1191 2382 5
1191 2383 4
1192 2384 1
1192 2385 4
1193 2386 10
1193 2387 8
1194 2388 8
1194 2389 6
1195 2390 4
1195 2391 7
1196 2392 5
1196 2393 2
1197 2394 1
1197 2395 2
1198 2396 7
1198 2397 8
1199 2398 5
1199 2399 7
1200 2400 5
1200 2401 4
1201 2402 1
1201 2403 1
1202 2404 4
1202 2405 4
1203 2406 7
1203 2407 5
1204 2408 8
1204 2409 10
1205 2410 2
1205 2411 9
1206 2412 5
1206 2413 7
1207 2414 3
1207 2415 5
1208 2416 9
1208 2417 7
1209 2418 5
1209 2419 7
1210 2420 9
1210 2421 1
1211 2422 8
1211 2423 7
1212 2424 2
1212 2425 1
1213 2426 5
1213 2427 8
1214 2428 10
1214 2429 4
1215 2430 7
1215 2431 8
1216 2432 9
1216 2433 3
1217 2434 2
1217 2435 10
1218 2436 3
1218 2437 2
1219 2438 4
1219 2439 7
1220 2440 6
1220 2441 6
1221 2442 10
1221 2443 1
1222 2444 2
1222 2445 8
1223 2446 5
1223 2447 3
1224 2448 8
1224 2449 4
1225 2450 1
1225 2451 9
1226 2452 1
1226 2453 6
1227 2454 9
1227 2455 1
1228 2456 7
1228 2457 3
1229 2458 5
1229 2459 6
1230 2460 7
1230 2461 9
1231 2462 8
1231 2463 1
1232 2464 6
1232 2465 4
1233 2466 9
1233 2467 10
1234 2468 9
1234 2469 3
1235 2470 4
1235 2471 2
1236 2472 2
1236 2473 8
1237 2474 9
1237 2475 9
1238 2476 4
1238 2477 3
1239 2478 7
1239 2479 3
1240 2480 7
1240 2481 10
1241 2482 9
1241 2483 9
1242 2484 4
1242 2485 5
1243 2486 2
1243 2487 8
1244 2488 1
1244 2489 1
1245 2490 7
1245 2491 10
1246 2492 10
1246 2493 2
1247 2494 2
1247 2495 3
1248 2496 8
1248 2497 2
1249 2498 9
1249 2499 2
1250 2500 1
1250 2501 4
1251 2502 10
1251 2503 7
1252 2504 3
1252 2505 6
1253 2506 3
1253 2507 6
1254 2508 5
1254 2509 2
1255 2510 1
1255 2511 1
1256 2512 5
1256 2513 4
1257 2514 6
1257 2515 6
1258 2516 2
1258 2517 7
1259 2518 5
1259 2519 7
1260 2520 3
1260 2521 1
1261 2522 10
1261 2523 1
1262 2524 2
1262 2525 6
1263 2526 7
1263 2527 3
1264 2528 5
1264 2529 8
1265 2530 2
1265 2531 2
1266 2532 4
1266 2533 8
1267 2534 1
1267 2535 8
1268 2536 4
1268 2537 5
1269 2538 9
1269 2539 2
1270 2540 8
1270 2541 6
1271 2542 6
1271 2543 6
1272 2544 1
1272 2545 1
1273 2546 8
1273 2547 4
1274 2548 1
1274 2549 3
1275 2550 7
1275 2551 5
1276 2552 3
1276 2553 7
1277 2554 1
1277 2555 2
1278 2556 3
1278 2557 10
1279 2558 7
1279 2559 4
1280 2560 5
1280 2561 3
1281 2562 7
1281 2563 9
1282 2564 1
1282 2565 6
1283 2566 3
1283 2567 9
1284 2568 6
1284 2569 7
1285 2570 9
1285 2571 5
1286 2572 5
1286 2573 4
1287 2574 10
1287 2575 5
1288 2576 2
1288 2577 8
1289 2578 9
1289 2579 10
1290 2580 1
1290 2581 10
1291 2582 8
1291 2583 7
1292 2584 4
1292 2585 2
1293 2586 5
1293 2587 7
1294 2588 4
1294 2589 7
1295 2590 6
1295 2591 6
1296 2592 6
1296 2593 5
1297 2594 10
1297 2595 3
1298 2596 5
1298 2597 1
1299 2598 5
1299 2599 2
1300 2600 8
1300 2601 2
1301 2602 1
1301 2603 9
1302 2604 3
1302 2605 2
1303 2606 4
1303 2607 8
1304 2608 3
1304 2609 9
1305 2610 3
1305 2611 2
1306 2612 2
1306 2613 3
1307 2614 6
1307 2615 4
1308 2616 7
1308 2617 9
1309 2618 8
1309 2619 9
1310 2620 6
1310 2621 4
1311 2622 6
1311 2623 2
1312 2624 8
1312 2625 9
1313 2626 6
1313 2627 4
1314 2628 7
1314 2629 10
1315 2630 4
1315 2631 10
1316 2632 6
1316 2633 8
1317 2634 4
1317 2635 4
1318 2636 9
1318 2637 9
1319 2638 4
1319 2639 10
1320 2640 3
1320 2641 10
1321 2642 1
1321 2643 2
1322 2644 7
1322 2645 3
1323 2646 7
1323 2647 3
1324 2648 7
1324 2649 9
1325 2650 8
1325 2651 5
1326 2652 2
1326 2653 9
1327 2654 3
1327 2655 9
1328 2656 8
1328 2657 4
1329 2658 7
1329 2659 9
1330 2660 6
1330 2661 10
1331 2662 9
1331 2663 4
1332 2664 3
1332 2665 8
1333 2666 7
1333 2667 3
1334 2668 1
1334 2669 10
1335 2670 3
1335 2671 8
1336 2672 1
1336 2673 9
1337 2674 9
1337 2675 1
1338 2676 6
1338 2677 7
1339 2678 4
1339 2679 2
1340 2680 4
1340 2681 9
1341 2682 1
1341 2683 1
1342 2684 10
1342 2685 6
1343 2686 7
1343 2687 10
1344 2688 5
1344 2689 4
1345 2690 8
1345 2691 8
1346 2692 2
1346 2693 7
1347 2694 4
1347 2695 10
1348 2696 6
1348 2697 9
1349 2698 7
1349 2699 1
1350 2700 2
1350 2701 5
1351 2702 1
1351 2703 1
1352 2704 6
1352 2705 10
1353 2706 4
1353 2707 7
1354 2708 2
1354 2709 7
1355 2710 10
1355 2711 2
1356 2712 3
1356 2713 3
1357 2714 6
1357 2715 6
1358 2716 1
1358 2717 5
1359 2718 3
1359 2719 7
1360 2720 5
1360 2721 9
1361 2722 3
1361 2723 3
1362 2724 3
1362 2725 8
1363 2726 9
1363 2727 1
1364 2728 3
1364 2729 9
1365 2730 4
1365 2731 9
1366 2732 8
1366 2733 10
1367 2734 10
1367 2735 2
1368 2736 6
1368 2737 9
1369 2738 7
1369 2739 1
1370 2740 4
1370 2741 10
1371 2742 3
1371 2743 6
1372 2744 4
1372 2745 8
1373 2746 2
1373 2747 2
1374 2748 8
1374 2749 3
1375 2750 4
1375 2751 2
1376 2752 1
1376 2753 1
1377 2754 5
1377 2755 4
1378 2756 4
1378 2757 8
1379 2758 5
1379 2759 6
1380 2760 1
1380 2761 4
1381 2762 6
1381 2763 6
1382 2764 3
1382 2765 5
1383 2766 3
1383 2767 4
1384 2768 3
1384 2769 10
1385 2770 10
1385 2771 1
1386 2772 4
1386 2773 10
1387 2774 7
1387 2775 5
1388 2776 2
1388 2777 2
1389 2778 8
1389 2779 1
1390 2780 7
1390 2781 3
1391 2782 9
1391 2783 9
1392 2784 2
1392 2785 10
1393 2786 9
1393 2787 1
1394 2788 3
1394 2789 6
1395 2790 4
1395 2791 1
1396 2792 1
1396 2793 2
1397 2794 2
1397 2795 3
1398 2796 8
1398 2797 1
1399 2798 10
1399 2799 9
1400 2800 6
1400 2801 3
1401 2802 9
1401 2803 1
1402 2804 4
1402 2805 7
1403 2806 7
1403 2807 6
1404 2808 10
1404 2809 5
1405 2810 3
1405 2811 3
1406 2812 9
1406 2813 4
1407 2814 2
1407 2815 4
1408 2816 10
1408 2817 1
1409 2818 1
1409 2819 5
1410 2820 3
1410 2821 3
1411 2822 1
1411 2823 2
1412 2824 3
1412 2825 1
1413 2826 4
1413 2827 3
1414 2828 7
1414 2829 6
1415 2830 4
1415 2831 9
1416 2832 3
1416 2833 4
1417 2834 4
1417 2835 5
1418 2836 5
1418 2837 3
1419 2838 2
1419 2839 4
1420 2840 9
1420 2841 6
1421 2842 3
1421 2843 9
1422 2844 5
1422 2845 10
1423 2846 7
1423 2847 6
1424 2848 9
1424 2849 9
1425 2850 2
1425 2851 9
1426 2852 5
1426 2853 2
1427 2854 6
1427 2855 4
1428 2856 9
1428 2857 1
1429 2858 9
1429 2859 9
1430 2860 2
1430 2861 8
1431 2862 3
1431 2863 7
1432 2864 10
1432 2865 7
1433 2866 7
1433 2867 10
1434 2868 10
1434 2869 1
1435 2870 7
1435 2871 10
1436 2872 4
1436 2873 3
1437 2874 4
1437 2875 10
1438 2876 7
1438 2877 5
1439 2878 2
1439 2879 2
1440 2880 10
1440 2881 4
1441 2882 4
1441 2883 5
1442 2884 10
1442 2885 8
1443 2886 5
1443 2887 1
1444 2888 7
1444 2889 5
1445 2890 4
1445 2891 7
1446 2892 8
1446 2893 6
1447 2894 10
1447 2895 5
1448 2896 4
1448 2897 2
1449 2898 1
1449 2899 8
1450 2900 4
1450 2901 6
1451 2902 5
1451 2903 1
1452 2904 10
1452 2905 3
1453 2906 3
1453 2907 8
1454 2908 8
1454 2909 2
1455 2910 1
1455 2911 1
1456 2912 3
1456 2913 1
1457 2914 3
1457 2915 4
1458 2916 5
1458 2917 6
1459 2918 10
1459 2919 5
1460 2920 2
1460 2921 5
1461 2922 10
1461 2923 3
1462 2924 4
1462 2925 1
1463 2926 3
1463 2927 5
1464 2928 5
1464 2929 2
1465 2930 7
1465 2931 5
1466 2932 4
1466 2933 1
1467 2934 2
1467 2935 3
1468 2936 9
1468 2937 4
1469 2938 2
1469 2939 3
1470 2940 6
1470 2941 10
1471 2942 3
1471 2943 3
1472 2944 3
1472 2945 7
1473 2946 10
1473 2947 2
1474 2948 8
1474 2949 3
1475 2950 10
1475 2951 5
1476 2952 1
1476 2953 5
1477 2954 3
1477 2955 7
1478 2956 10
1478 2957 7
1479 2958 10
1479 2959 3
1480 2960 7
1480 2961 6
1481 2962 8
1481 2963 8
1482 2964 10
1482 2965 5
1483 2966 6
1483 2967 6
1484 2968 7
1484 2969 7
1485 2970 5
1485 2971 7
1486 2972 10
1486 2973 2
1487 2974 1
1487 2975 3
1488 2976 2
1488 2977 7
1489 2978 3
1489 2979 9
1490 2980 6
1490 2981 5
1491 2982 3
1491 2983 2
1492 2984 7
1492 2985 9
1493 2986 4
1493 2987 2
1494 2988 3
1494 2989 5
1495 2990 3
1495 2991 9
1496 2992 2
1496 2993 7
1497 2994 4
1497 2995 6
1498 2996 8
1498 2997 1
1499 2998 1
1499 2999 10
1500 3000 5
1500 3001 10
1501 3002 5
1501 3003 1
1502 3004 1
1502 3005 2
1503 3006 7
1503 3007 5
1504 3008 4
1504 3009 9
1505 3010 6
1505 3011 1
1506 3012 5
1506 3013 9
1507 3014 10
1507 3015 8
1508 3016 2
1508 3017 6
1509 3018 1
1509 3019 6
1510 3020 3
1510 3021 3
1511 3022 2
1511 3023 1
1512 3024 1
1512 3025 5
1513 3026 1
1513 3027 8
1514 3028 6
1514 3029 9
1515 3030 4
1515 3031 3
1516 3032 7
1516 3033 7
1517 3034 5
1517 3035 3
1518 3036 3
1518 3037 5
1519 3038 6
1519 3039 1
1520 3040 7
1520 3041 10
1521 3042 4
1521 3043 9
1522 3044 7
1522 3045 3
1523 3046 1
1523 3047 4
1524 3048 5
1524 3049 10
1525 3050 3
1525 3051 6
1526 3052 3
1526 3053 8
1527 3054 9
1527 3055 5
1528 3056 10
1528 3057 3
1529 3058 6
1529 3059 5
1530 3060 6
1530 3061 9
1531 3062 10
1531 3063 10
1532 3064 6
1532 3065 9
1533 3066 6
1533 3067 7
1534 3068 7
1534 3069 6
1535 3070 6
1535 3071 4
1536 3072 8
1536 3073 6
1537 3074 9
1537 3075 3
1538 3076 2
1538 3077 8
1539 3078 5
1539 3079 3
1540 3080 10
1540 3081 9
1541 3082 4
1541 3083 8
1542 3084 2
1542 3085 4
1543 3086 6
1543 3087 8
1544 3088 4
1544 3089 4
1545 3090 5
1545 3091 9
1546 3092 1
1546 3093 7
1547 3094 9
1547 3095 5
1548 3096 9
1548 3097 6
1549 3098 5
1549 3099 7
1550 3100 2
1550 3101 9
1551 3102 1
1551 3103 5
1552 3104 4
1552 3105 2
1553 3106 6
1553 3107 7
1554 3108 7
1554 3109 5
1555 3110 10
1555 3111 9
1556 3112 10
1556 3113 2
1557 3114 8
1557 3115 2
1558 3116 7
1558 3117 2
1559 3118 1
1559 3119 8
1560 3120 7
1560 3121 6
1561 3122 3
1561 3123 9
1562 3124 7
1562 3125 7
1563 3126 5
1563 3127 4
1564 3128 9
1564 3129 3
1565 3130 2
1565 3131 10
1566 3132 8
1566 3133 10
1567 3134 9
1567 3135 9
1568 3136 6
1568 3137 10
1569 3138 2
1569 3139 2
1570 3140 9
1570 3141 9
1571 3142 2
1571 3143 10
1572 3144 3
1572 3145 2
1573 3146 2
1573 3147 4
1574 3148 6
1574 3149 9
1575 3150 6
1575 3151 4
1576 3152 4
1576 3153 4
1577 3154 10
1577 3155 6
1578 3156 6
1578 3157 6
1579 3158 10
1579 3159 8
1580 3160 10
1580 3161 6
1581 3162 10
1581 3163 7
1582 3164 1
1582 3165 9
1583 3166 8
1583 3167 9
1584 3168 3
1584 3169 8
1585 3170 5
1585 3171 5
1586 3172 7
1586 3173 6
1587 3174 4
1587 3175 10
1588 3176 4
1588 3177 2
1589 3178 6
1589 3179 2
1590 3180 5
1590 3181 5
1591 3182 1
1591 3183 4
1592 3184 5
1592 3185 10
1593 3186 6
1593 3187 8
1594 3188 2
1594 3189 5
1595 3190 9
1595 3191 7
1596 3192 8
1596 3193 3
1597 3194 3
1597 3195 6
1598 3196 2
1598 3197 4
1599 3198 7
1599 3199 1
1600 3200 2
1600 3201 5
1601 3202 10
1601 3203 8
1602 3204 4
1602 3205 4
1603 3206 4
1603 3207 6
1604 3208 6
1604 3209 10
1605 3210 6
1605 3211 10
1606 3212 4
1606 3213 6
1607 3214 7
1607 3215 6
1608 3216 3
1608 3217 10
1609 3218 3
1609 3219 1
1610 3220 9
1610 3221 10
1611 3222 5
1611 3223 3
1612 3224 4
1612 3225 7
1613 3226 7
1613 3227 1
1614 3228 5
1614 3229 1
1615 3230 5
1615 3231 10
1616 3232 2
1616 3233 10
1617 3234 10
1617 3235 2
1618 3236 8
1618 3237 2
1619 3238 10
1619 3239 2
1620 3240 1
1620 3241 4
1621 3242 2
1621 3243 10
1622 3244 7
1622 3245 7
1623 3246 2
1623 3247 3
1624 3248 1
1624 3249 8
1625 3250 5
1625 3251 5
1626 3252 8
1626 3253 2
1627 3254 1
1627 3255 8
1628 3256 5
1628 3257 10
1629 3258 10
1629 3259 5
1630 3260 9
1630 3261 1
1631 3262 5
1631 3263 5
1632 3264 6
1632 3265 3
1633 3266 9
1633 3267 9
1634 3268 3
1634 3269 9
1635 3270 3
1635 3271 1
1636 3272 10
1636 3273 9
1637 3274 1
1637 3275 5
1638 3276 2
1638 3277 5
1639 3278 7
1639 3279 7
1640 3280 8
1640 3281 5
1641 3282 9
1641 3283 4
1642 3284 10
1642 3285 9
1643 3286 10
1643 3287 7
1644 3288 5
1644 3289 6
1645 3290 1
1645 3291 6
1646 3292 1
1646 3293 7
1647 3294 4
1647 3295 3
1648 3296 2
1648 3297 3
1649 3298 9
1649 3299 9
1650 3300 8
1650 3301 1
1651 3302 5
1651 3303 7
1652 3304 7
1652 3305 6
1653 3306 3
1653 3307 2
1654 3308 10
1654 3309 3
1655 3310 1
1655 3311 4
1656 3312 1
1656 3313 7
1657 3314 2
1657 3315 6
1658 3316 10
1658 3317 1
1659 3318 6
1659 3319 10
1660 3320 1
1660 3321 4
1661 3322 6
1661 3323 8
1662 3324 9
1662 3325 2
1663 3326 3
1663 3327 10
1664 3328 7
1664 3329 6
1665 3330 5
1665 3331 4
1666 3332 7
1666 3333 4
1667 3334 4
1667 3335 6
1668 3336 10
1668 3337 4
1669 3338 6
1669 3339 1
1670 3340 10
1670 3341 6
1671 3342 10
1671 3343 4
1672 3344 8
1672 3345 4
1673 3346 4
1673 3347 4
1674 3348 8
1674 3349 2
1675 3350 2
1675 3351 5
1676 3352 9
1676 3353 4
1677 3354 8
1677 3355 2
1678 3356 4
1678 3357 4
1679 3358 6
1679 3359 8
1680 3360 8
1680 3361 1
1681 3362 8
1681 3363 7
1682 3364 6
1682 3365 6
1683 3366 8
1683 3367 8
1684 3368 5
1684 3369 7
1685 3370 6
1685 3371 10
1686 3372 4
1686 3373 4
1687 3374 2
1687 3375 3
1688 3376 5
1688 3377 10
1689 3378 10
1689 3379 7
1690 3380 10
1690 3381 8
1691 3382 8
1691 3383 6
1692 3384 8
1692 3385 9
1693 3386 6
1693 3387 8
1694 3388 10
1694 3389 10
1695 3390 6
1695 3391 3
1696 3392 7
1696 3393 8
1697 3394 2
1697 3395 7
1698 3396 10
1698 3397 6
1699 3398 1
1699 3399 4
1700 3400 4
1700 3401 9
1701 3402 2
1701 3403 6
1702 3404 7
1702 3405 4
1703 3406 6
1703 3407 5
1704 3408 2
1704 3409 7
1705 3410 9
1705 3411 2
1706 3412 8
1706 3413 3
1707 3414 7
1707 3415 6
1708 3416 9
1708 3417 3
1709 3418 9
1709 3419 3
1710 3420 9
1710 3421 9
1711 3422 6
1711 3423 10
1712 3424 1
1712 3425 5
1713 3426 10
1713 3427 10
1714 3428 8
1714 3429 9
1715 3430 8
1715 3431 3
1716 3432 4
1716 3433 7
1717 3434 8
1717 3435 1
1718 3436 1
1718 3437 1
1719 3438 9
1719 3439 1
1720 3440 2
1720 3441 8
1721 3442 4
1721 3443 4
1722 3444 1
1722 3445 7
1723 3446 10
1723 3447 10
1724 3448 6
1724 3449 10
1725 3450 5
1725 3451 7
1726 3452 4
1726 3453 4
1727 3454 4
1727 3455 2
1728 3456 8
1728 3457 4
1729 3458 6
1729 3459 1
1730 3460 5
1730 3461 10
1731 3462 2
1731 3463 4
1732 3464 6
1732 3465 7
1733 3466 4
1733 3467 8
1734 3468 5
1734 3469 10
1735 3470 9
1735 3471 9
1736 3472 4
1736 3473 5
1737 3474 10
1737 3475 9
1738 3476 10
1738 3477 6
1739 3478 5
1739 3479 1
1740 3480 8
1740 3481 2
1741 3482 3
1741 3483 5
1742 3484 5
1742 3485 4
1743 3486 4
1743 3487 1
1744 3488 6
1744 3489 7
1745 3490 1
1745 3491 7
1746 3492 2
1746 3493 8
1747 3494 6
1747 3495 7
1748 3496 6
1748 3497 6
1749 3498 3
1749 3499 3
1750 3500 6
1750 3501 10
1751 3502 8
1751 3503 9
1752 3504 5
1752 3505 7
1753 3506 1
1753 3507 8
1754 3508 7
1754 3509 7
1755 3510 3
1755 3511 6
1756 3512 1
1756 3513 5
1757 3514 1
1757 3515 4
1758 3516 4
1758 3517 9
1759 3518 10
1759 3519 9
1760 3520 5
1760 3521 4
1761 3522 7
1761 3523 10
1762 3524 6
1762 3525 6
1763 3526 5
1763 3527 2
1764 3528 5
1764 3529 8
1765 3530 6
1765 3531 8
1766 3532 5
1766 3533 2
1767 3534 7
1767 3535 3
1768 3536 3
1768 3537 2
1769 3538 1
1769 3539 4
1770 3540 1
1770 3541 3
1771 3542 8
1771 3543 4
1772 3544 7
1772 3545 9
1773 3546 5
1773 3547 7
1774 3548 9
1774 3549 9
1775 3550 9
1775 3551 8
1776 3552 2
1776 3553 8
1777 3554 7
1777 3555 9
1778 3556 9
1778 3557 7
1779 3558 8
1779 3559 9
1780 3560 2
1780 3561 3
1781 3562 4
1781 3563 9
1782 3564 9
1782 3565 6
1783 3566 3
1783 3567 1
1784 3568 4
1784 3569 1
1785 3570 5
1785 3571 9
1786 3572 3
1786 3573 7
1787 3574 9
1787 3575 8
1788 3576 9
1788 3577 10
1789 3578 6
1789 3579 10
1790 3580 4
1790 3581 2
1791 3582 3
1791 3583 6
1792 3584 10
1792 3585 2
1793 3586 3
1793 3587 2
1794 3588 9
1794 3589 2
1795 3590 7
1795 3591 9
1796 3592 7
1796 3593 6
1797 3594 9
1797 3595 10
1798 3596 10
1798 3597 10
1799 3598 4
1799 3599 6
1800 3600 4
1800 3601 6
1801 3602 10
1801 3603 10
1802 3604 8
1802 3605 4
1803 3606 9
1803 3607 4
1804 3608 9
1804 3609 7
1805 3610 7
1805 3611 3
1806 3612 3
1806 3613 10
1807 3614 1
1807 3615 5
1808 3616 4
1808 3617 3
1809 3618 6
1809 3619 9
1810 3620 9
1810 3621 10
1811 3622 2
1811 3623 9
1812 3624 8
1812 3625 4
1813 3626 10
1813 3627 10
1814 3628 4
1814 3629 1
1815 3630 6
1815 3631 2
1816 3632 3
1816 3633 7
1817 3634 6
1817 3635 3
1818 3636 5
1818 3637 1
1819 3638 10
1819 3639 8
1820 3640 6
1820 3641 8
1821 3642 9
1821 3643 7
1822 3644 1
1822 3645 5
1823 3646 6
1823 3647 6
1824 3648 5
1824 3649 6
1825 3650 8
1825 3651 1
1826 3652 2
1826 3653 9
1827 3654 4
1827 3655 6
1828 3656 3
1828 3657 2
1829 3658 5
1829 3659 3
1830 3660 3
1830 3661 2
1831 3662 8
1831 3663 1
1832 3664 5
1832 3665 5
1833 3666 2
1833 3667 10
1834 3668 9
1834 3669 2
1835 3670 6
1835 3671 2
1836 3672 10
1836 3673 7
1837 3674 3
1837 3675 9
1838 3676 10
1838 3677 9
1839 3678 5
1839 3679 5
1840 3680 2
1840 3681 3
1841 3682 5
1841 3683 7
1842 3684 5
1842 3685 4
1843 3686 2
1843 3687 9
1844 3688 5
1844 3689 3
1845 3690 1
1845 3691 9
1846 3692 4
1846 3693 8
1847 3694 3
1847 3695 3
1848 3696 7
1848 3697 7
1849 3698 4
1849 3699 2
1850 3700 1
1850 3701 8
1851 3702 5
1851 3703 4
1852 3704 3
1852 3705 10
1853 3706 1
1853 3707 7
1854 3708 7
1854 3709 9
1855 3710 4
1855 3711 9
1856 3712 9
1856 3713 8
1857 3714 8
1857 3715 3
1858 3716 8
1858 3717 8
1859 3718 5
1859 3719 5
1860 3720 4
1860 3721 2
1861 3722 3
1861 3723 9
1862 3724 4
1862 3725 3
1863 3726 4
1863 3727 4
1864 3728 9
1864 3729 10
1865 3730 5
1865 3731 7
1866 3732 9
1866 3733 5
1867 3734 2
1867 3735 3
1868 3736 3
1868 3737 10
1869 3738 9
1869 3739 1
1870 3740 8
1870 3741 6
1871 3742 8
1871 3743 10
1872 3744 6
1872 3745 10
1873 3746 4
1873 3747 10
1874 3748 1
1874 3749 2
1875 3750 5
1875 3751 1
1876 3752 10
1876 3753 7
1877 3754 2
1877 3755 8
1878 3756 1
1878 3757 9
1879 3758 1
1879 3759 5
1880 3760 3
1880 3761 2
1881 3762 1
1881 3763 4
1882 3764 5
1882 3765 10
1883 3766 4
1883 3767 1
1884 3768 6
1884 3769 6
1885 3770 9
1885 3771 4
1886 3772 1
1886 3773 3
1887 3774 2
1887 3775 6
1888 3776 4
1888 3777 5
1889 3778 7
1889 3779 4
1890 3780 1
1890 3781 6
1891 3782 10
1891 3783 5
1892 3784 1
1892 3785 7
1893 3786 6
1893 3787 7
1894 3788 2
1894 3789 7
1895 3790 5
1895 3791 6
1896 3792 6
1896 3793 10
1897 3794 8
1897 3795 6
1898 3796 10
1898 3797 10
1899 3798 1
1899 3799 5
1900 3800 8
1900 3801 7
1901 3802 6
1901 3803 6
1902 3804 7
1902 3805 9
1903 3806 3
1903 3807 8
1904 3808 3
1904 3809 2
1905 3810 6
1905 3811 6
1906 3812 5
1906 3813 4
1907 3814 8
1907 3815 9
1908 3816 9
1908 3817 2
1909 3818 8
1909 3819 3
1910 3820 5
1910 3821 10
1911 3822 9
1911 3823 10
1912 3824 2
1912 3825 1
1913 3826 7
1913 3827 2
1914 3828 5
1914 3829 2
1915 3830 10
1915 3831 4
1916 3832 4
1916 3833 7
1917 3834 8
1917 3835 8
1918 3836 5
1918 3837 1
1919 3838 1
1919 3839 2
1920 3840 8
1920 3841 5
1921 3842 7
1921 3843 1
1922 3844 4
1922 3845 7
1923 3846 4
1923 3847 4
1924 3848 4
1924 3849 8
1925 3850 1
1925 3851 9
1926 3852 1
1926 3853 4
1927 3854 2
1927 3855 4
1928 3856 5
1928 3857 6
1929 3858 5
1929 3859 8
1930 3860 7
1930 3861 6
1931 3862 6
1931 3863 1
1932 3864 5
1932 3865 6
1933 3866 2
1933 3867 1
